model,device,dtype,prompt_len,trial,token_index,token_ms
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,84,133.25870900001746
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,85,123.67487500000607
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,86,128.97154199998795
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,87,121.35374999996884
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,88,135.19399999995585
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,89,131.68991600002755
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,90,129.1860410000254
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,91,128.1497499999773
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,92,123.91216600002508
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,93,133.262000000002
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,94,123.0554589999997
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,95,131.58337499999107
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,96,130.12983300001224
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,97,126.26587500000142
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,98,125.63949999997703
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,99,129.73345800003244
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,100,131.2996670000075
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,101,126.69204100001252
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,102,129.60783300002277
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,103,133.37029100000564
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,104,134.99283299995568
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,105,125.843916000008
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,106,131.72912499999256
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,107,130.70829200000844
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,108,133.37091599998985
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,109,125.02729200002705
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,110,136.13104199998816
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,111,125.63158399996155
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,112,125.25712499996189
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,113,131.3206660000219
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,114,129.26658300000327
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,115,122.64433299998245
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,116,134.8480420000442
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,117,126.7662919999566
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,118,128.20874999999887
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,119,131.31379200001447
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,120,128.95849999995335
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,121,129.5321249999688
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,122,127.14970799993353
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,123,150.3458329999603
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,124,151.7683339999394
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,125,140.4932909999843
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,126,160.68379199998617
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,5,127,145.7841249999774
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,0,122.60770900002171
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,1,189.719666999963
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,2,147.18312499996955
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,3,146.17791599994234
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,4,139.04024999999365
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,5,137.5593340000023
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,6,134.15362499995354
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,7,139.8734169999898
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,8,134.89300000003368
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,9,136.92670900002213
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,10,134.91104199999882
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,11,144.7632499999827
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,12,137.81312499997966
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,13,144.12233300004118
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,14,140.56741600006717
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,15,138.28862499997285
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,16,140.19954200000484
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,17,140.46941600008722
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,18,145.00020800005586
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,19,144.91545800001404
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,20,139.92720900000677
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,21,135.40100000000166
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,22,139.0884579999465
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,23,137.81579100009367
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,24,136.90041699999256
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,25,140.1869579999584
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,26,139.84574999994948
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,27,140.8192499999359
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,28,139.05883400002494
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,29,144.0845839999838
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,30,137.8202500000043
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,31,140.90254200004892
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,32,135.0639580000461
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,33,139.74758300003032
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,34,142.33720800007177
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,35,136.29475000004732
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,36,145.0571249999939
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,37,181.39208300010523
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,38,168.812709000008
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,39,164.11045799998192
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,40,182.1078339999076
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,41,177.48812499996802
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,42,172.24395799996728
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,43,137.63329200003227
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,44,137.64279199995144
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,45,163.64933300008033
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,46,179.6180840000261
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,47,168.95958300005987
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,48,163.11608299997715
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,49,176.45745799995893
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,50,165.778375000059
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,51,138.18683300007706
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,52,173.96729200004302
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,53,168.55562499995358
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,54,167.62025000002723
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,55,162.759916999903
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,56,160.57549999993626
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,57,139.73708299999998
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,58,139.47479199998725
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,59,147.395500000016
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,60,139.29116700001032
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,61,185.49908299996787
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,62,175.5118329999732
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,63,165.4724579999538
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,64,174.9578339999971
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,65,152.4683750000122
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,66,143.60816600003545
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,67,175.69825000009587
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,68,173.36275000002388
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,69,165.37462500002675
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,70,207.78541699996822
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,71,156.27025000003414
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,72,212.5815000000557
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,73,188.9680420000559
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,74,163.3552089999739
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,75,139.65300000006664
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,76,145.53349999994225
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,77,144.24879099999544
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,78,144.86804200009828
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,79,149.23254100006034
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,80,146.93950000003042
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,81,148.3837499999936
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,82,160.9436659999801
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,83,186.4395830000376
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,84,143.0520000000115
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,85,147.094917000004
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,86,192.67524999997931
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,87,173.5788330000787
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,88,177.78325000006134
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,89,171.05658299999504
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,90,165.70070800003123
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,91,154.19354200003
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,92,145.29191700000865
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,93,150.50479100000302
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,94,150.05537499996535
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,95,162.50495799999953
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,96,177.05545799992706
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,97,174.65337499993439
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,98,167.01495799998156
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,99,161.8620419999388
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,100,144.78554199990867
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,101,158.97237499996208
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,102,142.8307499999164
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,103,154.23395799996342
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,104,157.4732499999527
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,105,150.1391250000097
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,106,111.70254199998908
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,107,130.92012499998873
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,108,150.92445899995255
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,109,133.56441700000232
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,110,129.5740419999447
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,111,125.46729199993933
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,112,133.74529200007146
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,113,159.58337500001107
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,114,176.34050000003754
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,115,153.01387499994235
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,116,137.51908300002924
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,117,149.1724999999633
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,118,123.11750000003485
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,119,138.24787500004732
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,120,144.47058299992932
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,121,158.33245800001805
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,122,128.67566700003863
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,123,124.54045899994526
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,124,161.07862500007286
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,125,128.38475000000926
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,126,127.54737499994917
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,6,127,167.1609999999646
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,0,80.91733300000215
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,1,86.16874999995616
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,2,177.3987499999521
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,3,113.6018749999721
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,4,121.08675000001767
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,5,121.34129100002156
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,6,119.03670900005636
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,7,133.63225000000511
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,8,123.64295899999433
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,9,124.27762499999062
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,10,119.13112499996714
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,11,123.79158399994594
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,12,123.64262500000223
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,13,118.50941700004114
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,14,143.86349999995218
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,15,133.71008300009635
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,16,123.86958399997638
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,17,132.45608300007916
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,18,126.07133300002715
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,19,175.17087499993522
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,20,113.5642919999782
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,21,119.07174999998915
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,22,132.1845410000151
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,23,115.57908300005693
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,24,125.10774999998375
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,25,150.32254200002626
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,26,132.27199999994355
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,27,203.73162500004582
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,28,110.32108400002016
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,29,169.6103750000475
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,30,117.2703749999755
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,31,137.54704100006165
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,32,205.1003330000185
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,33,93.76412500000697
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,34,148.27170799992473
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,35,118.99287500000355
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,36,130.58570900000177
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,37,121.71666699998696
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,38,129.12458300002072
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,39,122.7948750000678
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,40,124.67562500000895
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,41,126.73083299989685
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,42,125.66012499996759
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,43,123.74020800007202
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,44,124.79816699999446
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,45,134.10495799996625
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,46,125.74037499996393
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,47,128.57229200005804
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,48,138.0648749999409
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,49,127.0657500000425
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,50,134.3937920000826
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,51,127.91433400002461
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,52,126.9761670000662
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,53,135.41479200000595
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,54,122.63433299995086
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,55,130.0087079999912
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,56,133.1379590000097
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,57,131.35454199994
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,58,131.9882499999494
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,59,128.72208399994634
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,60,127.1832090000089
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,61,134.42979199999172
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,62,122.3806660000264
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,63,129.4740419999698
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,64,131.80691600007322
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,65,135.82620800002587
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,66,246.46112499999617
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,67,107.79583299995465
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,68,180.14037499995084
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,69,143.48529200003668
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,70,148.87679200001003
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,71,126.69949999997243
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,72,128.5440420000441
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,73,129.03491599990957
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,74,141.72629200004394
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,75,133.88691700004074
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,76,133.09162499990634
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,77,133.2147090000717
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,78,137.44404200008375
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,79,124.67837500003043
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,80,131.95904199994857
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,81,132.56395799999154
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,82,134.8176249999824
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,83,119.0486250000049
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,84,151.21295800008738
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,85,157.45612499995332
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,86,140.09925000004841
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,87,142.60399999989204
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,88,127.74420799996733
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,89,136.26008300002468
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,90,159.2310839999982
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,91,148.28508400000828
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,92,154.95258399994327
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,93,136.48583299993788
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,94,155.30841599991163
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,95,132.55654200008848
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,96,136.8557079999846
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,97,131.95495900004062
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,98,158.92500000006748
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,99,128.82729199998266
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,100,135.62016699995638
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,101,128.9329160000534
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,102,168.56162499993843
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,103,134.23579200002678
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,104,167.07991700002367
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,105,176.04612499997074
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,106,163.74770799995986
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,107,158.13195800001267
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,108,164.22699999998258
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,109,152.57308299999295
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,110,160.50616600000467
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,111,128.80983299999116
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,112,133.22470899993277
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,113,123.23170799993477
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,114,127.79712500002915
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,115,135.05383300002904
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,116,132.5734580000244
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,117,133.37162499999522
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,118,122.74149999996098
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,119,132.95483299998523
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,120,124.0776670000514
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,121,132.69629199999144
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,122,125.73812499999804
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,123,133.42912500002058
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,124,127.92283299995688
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,125,132.55966600002012
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,126,133.20658299994648
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,7,127,129.79762500003744
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,8,0,89.81149999999616
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,8,1,162.58691699999872
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,8,2,130.48674999993182
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,8,3,138.91654200006087
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,8,4,152.06141700002718
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,8,5,130.33466700005647
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,8,6,137.05108299996027
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,8,7,155.04716700002064
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,8,8,147.95149999997648
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,8,9,122.20800000000054
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,8,10,140.51616699998704
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,8,11,149.56683399998383
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,8,12,130.02050000000054
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,8,13,126.58483300003809
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,8,14,142.80650000000605
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,8,15,183.4209579999424
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,8,16,116.84395800000402
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,8,17,151.76591700003428
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,8,18,145.19250000000739
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,8,19,131.5058750000162
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,8,20,119.9473339999031
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,8,21,132.44095799996103
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,8,22,155.83749999996144
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,8,23,132.77595800002473
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,8,24,121.29312499996558
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,8,25,159.89229100000557
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,8,26,129.46354200005317
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,8,27,123.86716699995759
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,8,28,121.13408300001538
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,8,29,128.58466699992732
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,8,30,125.97745799996574
meta-llama/Llama-3.2-3B-Instruct,mps,float16,128,8,31,127.7928750000683
