model,device,dtype,prompt_len,trial,token_index,token_ms
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,29,60.78987499998334
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,30,56.48954200000844
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,31,57.655624999995325
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,32,55.55095799999776
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,33,56.9615830000032
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,34,61.56679099998996
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,35,62.332832999999255
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,36,63.8109580000048
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,37,61.73129200001881
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,38,61.46379200001206
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,39,60.89629100000593
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,40,57.6341659999855
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,41,61.04500000000712
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,42,56.11333299998478
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,43,56.16070900001091
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,44,56.55254200001991
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,45,58.12299999999482
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,46,58.62283400000479
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,47,57.35549999999989
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,48,58.32783299999278
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,49,56.001291000001174
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,50,57.75683300001333
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,51,56.28804099998774
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,52,57.73491700000477
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,53,54.960208000011335
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,54,57.395333000016535
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,55,56.43799999998578
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,56,57.57929200001399
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,57,61.92733299999986
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,58,56.97162500001696
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,59,57.03650000000948
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,60,54.818750000009686
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,61,59.29954199999088
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,62,55.22450000000845
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,63,57.12341599999604
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,64,61.523792000002686
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,65,56.94845899998313
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,66,59.977915999979814
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,67,53.44870899998
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,68,58.904999999981555
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,69,59.05845800000975
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,70,57.02212499997472
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,71,54.78362499999889
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,72,60.125958000014634
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,73,56.40874999997436
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,74,61.52454200000079
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,75,57.96562500000846
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,76,58.767917000011494
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,77,56.332333999989714
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,78,57.55654099999674
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,79,56.26895900002182
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,80,59.368624999990516
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,81,55.95045799998388
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,82,58.09845799998925
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,83,63.17812500000741
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,84,58.92849999997907
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,85,53.42650000000049
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,86,57.32591699998579
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,87,59.33758300000136
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,88,58.59537500001011
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,89,64.46254200000112
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,90,72.97158399998693
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,91,66.78354200002445
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,92,69.90799999999808
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,93,72.01383299999975
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,94,81.20662499999298
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,95,68.25470900000141
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,96,52.1223329999998
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,97,50.18824999999083
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,98,55.91987500000073
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,99,58.16000000001509
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,100,64.02170900000215
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,101,61.16966700000148
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,102,54.03908300002058
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,103,57.08779099998651
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,104,58.50191700000096
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,105,72.62208299999884
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,106,76.78441699999894
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,107,67.68012500000964
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,108,68.79150000000323
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,109,89.29704199999833
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,110,56.77745899998854
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,111,51.20533299998442
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,112,48.507540999992216
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,113,49.75929099998666
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,114,63.65587499999492
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,115,71.85916699998529
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,116,57.45154199999547
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,117,54.31024999998613
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,118,55.1910840000005
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,119,55.70329199997559
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,120,61.44766700001014
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,121,61.39804099998969
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,122,57.51954199999432
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,123,59.410999999983005
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,124,59.054375000016535
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,125,58.64000000002534
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,126,55.89624999998932
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,0,127,60.6692080000073
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,0,42.54524999998921
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,1,40.04483299999606
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,2,40.57975000000624
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,3,43.51991699999758
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,4,49.82712499997888
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,5,75.516958999998
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,6,73.07650000001331
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,7,49.81987499999718
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,8,49.38808299999664
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,9,53.937000000019
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,10,58.60108300001343
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,11,57.766709000020455
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,12,56.19391700000165
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,13,54.329666000001
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,14,58.68433399999162
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,15,57.73795800001835
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,16,54.92874999998776
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,17,57.08679200000688
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,18,53.72462500000097
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,19,56.66829200001189
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,20,56.60899999998037
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,21,54.51433400000383
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,22,61.49208300001874
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,23,56.727542000004405
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,24,54.813166999991836
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,25,57.414416999989726
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,26,56.28170800000021
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,27,55.623582999999144
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,28,54.36762500002601
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,29,57.297624999989694
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,30,58.335957999986476
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,31,57.8741250000121
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,32,58.65745900001684
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,33,55.02554199998144
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,34,55.60416599999485
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,35,57.37387499999613
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,36,56.18870899999706
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,37,57.669125000018084
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,38,54.54991599998493
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,39,57.56662500002108
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,40,61.94754199998442
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,41,57.079208000004655
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,42,53.13420900000665
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,43,54.07524999998259
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,44,59.2300840000064
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,45,55.0671659999864
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,46,57.953416999993124
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,47,59.072792000023355
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,48,57.468790999990915
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,49,57.90745799998831
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,50,55.01054199999089
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,51,55.96904099999733
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,52,56.88362499998334
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,53,57.95720800000481
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,54,58.77325000000155
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,55,56.195457999990595
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,56,58.03066600000761
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,57,55.11308399999848
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,58,58.117291999991494
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,59,57.35599999999863
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,60,57.49695799997312
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,61,57.78583300002538
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,62,56.10295900001461
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,63,57.33441600000333
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,64,56.011582999985876
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,65,58.53383299998427
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,66,55.35733299998924
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,67,61.76016699998854
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,68,57.08279099999913
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,69,57.31187499998214
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,70,55.0969170000144
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,71,55.028291000013496
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,72,59.10604199999625
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,73,57.744624999997995
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,74,59.923958000013045
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,75,57.296165999986215
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,76,58.52904200000353
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,77,57.10799999999949
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,78,56.99425000000247
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,79,55.80437500000812
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,80,57.374499999980344
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,81,59.640209000008326
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,82,57.549582999996574
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,83,59.12962499999708
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,84,60.118791999997256
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,85,55.98745899999358
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,86,53.54220899999973
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,87,58.82958300000496
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,88,60.66808299999593
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,89,58.845917000013515
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,90,56.97166599998127
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,91,58.11091699999338
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,92,56.2696659999915
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,93,60.62304099998528
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,94,58.58924999998294
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,95,57.80974999998989
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,96,54.142374999997855
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,97,58.01145799998153
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,98,59.49074999998061
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,99,57.626499999997804
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,100,58.628333000001476
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,101,58.91454100000715
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,102,58.184541999992234
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,103,56.857957999994824
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,104,58.28016699999239
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,105,58.051957999992965
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,106,58.222290999992765
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,107,57.87337499998557
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,108,58.37174999999206
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,109,57.527917000015805
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,110,60.57350000000383
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,111,60.5303340000205
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,112,54.775958000021774
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,113,54.80708400000367
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,114,60.440542000009145
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,115,59.22529199997939
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,116,59.186417000006486
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,117,59.058082999996486
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,118,58.77870899999493
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,119,59.61404199999265
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,120,56.38516700000196
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,121,59.61995799998476
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,122,58.81791699999894
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,123,59.12041700000259
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,124,55.57083300001864
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,125,57.61137499999336
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,126,60.16354199999796
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,1,127,62.274082999977054
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,0,42.635249999989355
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,1,40.004292000020314
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,2,40.445290999997496
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,3,42.57720900000095
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,4,51.460000000020045
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,5,77.99283399998558
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,6,63.025374999995165
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,7,52.40504200000373
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,8,52.002415999993445
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,9,54.774541000000454
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,10,58.620791999999255
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,11,57.05579199999988
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,12,55.10650000002215
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,13,53.221624999991946
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,14,53.95891699998856
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,15,57.130166999996845
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,16,59.728041999989046
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,17,56.135667000006606
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,18,57.436082999998916
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,19,54.004958000007264
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,20,55.85862500001326
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,21,57.16458300000227
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,22,54.389916999980414
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,23,55.04225000001384
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,24,55.83241699997643
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,25,55.86112499997853
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,26,62.03170800000635
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,27,55.92329199998858
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,28,55.90537500000892
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,29,53.25737500001537
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,30,52.8147090000175
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,31,59.09279200000128
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,32,58.733541999998806
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,33,56.69029099999534
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,34,55.99537499998064
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,35,56.122208000005
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,36,56.81037499999775
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,37,55.274374999982
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,38,54.89254100001517
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,39,58.10162500000615
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,40,55.96625000001154
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,41,55.69750000000795
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,42,57.96991699997989
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,43,57.1496250000223
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,44,58.51837500000556
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,45,53.95324999997797
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,46,55.86545800002796
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,47,58.23775000001774
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,48,54.75862500000517
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,49,56.42433400001323
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,50,57.780750000006265
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,51,56.839791999976796
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,52,59.01550000001521
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,53,57.589792000015905
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,54,57.02637499999241
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,55,52.03712499999824
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,56,56.85654200001977
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,57,58.48324999999477
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,58,57.17375000000402
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,59,57.242250000001604
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,60,54.75399999997421
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,61,57.979208999995535
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,62,58.94158299997798
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,63,58.12837500002388
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,64,57.46420799999896
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,65,56.01354099999867
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,66,55.85775000000126
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,67,54.02820900002325
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,68,57.71429200001421
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,69,64.18970800001489
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,70,73.59670799999662
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,71,62.0865829999957
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,72,53.82095800001707
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,73,54.92483300000117
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,74,72.58162499999798
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,75,77.35195800000838
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,76,68.430415999984
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,77,65.43062500000474
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,78,57.01808300000266
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,79,51.46566700000221
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,80,48.88158299999645
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,81,56.8652499999871
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,82,58.81262500000162
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,83,62.85037500001067
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,84,57.18479199998683
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,85,55.47316599998453
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,86,57.843250000019
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,87,60.47804100001031
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,88,59.34708399999522
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,89,56.03979100001766
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,90,54.6019170000136
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,91,60.32500000000596
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,92,55.452041000023655
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,93,57.16729199997417
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,94,60.6850419999887
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,95,59.712583999981916
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,96,56.581707999981745
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,97,56.22308399998133
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,98,56.45249999997759
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,99,57.760749999999916
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,100,58.226917000013145
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,101,58.016166999976804
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,102,58.126416999982666
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,103,58.0201660000057
meta-llama/Llama-3.2-1B-Instruct,mps,float16,512,2,104,58.17712499998606
